Facebook Ireland Limited,Invoice Report
Business Name,ReadyPlanet BM1,Report Start Date,31 Jan 2021
Business ID,_10152359449443603_,Report End Date,05 Feb 2021
Taxed Amount in period,฿0.00
Total Invoiced Amount in period,"฿11,844,645.82"
Total Due Amount in period,"฿11,844,645.82"


Vendor,Invoice Number,Transaction Type,Advertiser,Billing Period,Payment Terms,Invoice Net Amount,Invoice Tax Amount,Invoice Total Amount,Liable Party,Currency,Issue Date,Due Date,Payment Status,Amount Due,Customer PO Number,Ad Account Id,Ad Account Name,Campaign Id,Campaign Name,Campaign Objective,Campaign Clicks,Campaign Impressions,Campaign Labels,Campaign Amount,Campaign Tax Amount,Campaign Total Amount,Campaign Creator,Campaign Last Modified By
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846859862620004_,,,,54740,,฿702.72,฿0.00,฿702.72,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846790036380004_,,,,46897,,฿608.39,฿0.00,฿608.39,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846783870610004_,,,,7961,,"฿1,862.84",฿0.00,"฿1,862.84",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846781682490004_,,,,45514,,฿628.69,฿0.00,฿628.69,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846790478870004_,,,,3052,,฿320.82,฿0.00,฿320.82,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782870170004_,,,,62538,,฿992.24,฿0.00,฿992.24,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846783369870004_,,,,5468,,"฿1,576.33",฿0.00,"฿1,576.33",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782282410004_,,,,1476,,฿232.60,฿0.00,฿232.60,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782744520004_,,,,1240,,฿213.93,฿0.00,฿213.93,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782989550004_,,,,30777,,"฿4,527.42",฿0.00,"฿4,527.42",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782691180004_,,,,81707,,"฿1,521.20",฿0.00,"฿1,521.20",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846791148380004_,,,,4711,,฿459.92,฿0.00,฿459.92,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782814750004_,,,,6389,,฿964.32,฿0.00,฿964.32,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782494200004_,,,,64288,,฿846.41,฿0.00,฿846.41,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846791819330004_,,,,1407,,฿267.29,฿0.00,฿267.29,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782684510004_,,,,3663,,฿860.62,฿0.00,฿860.62,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846921952250004_,,,,10654,,฿159.64,฿0.00,฿159.64,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846790164430004_,,,,64847,,฿793.79,฿0.00,฿793.79,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846789461350004_,,,,171295,,"฿2,039.06",฿0.00,"฿2,039.06",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846791996840004_,,,,3415,,฿494.00,฿0.00,฿494.00,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483167938898_,,_23846562267940168_,,,,47746,,"฿1,426.85",฿0.00,"฿1,426.85",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846789843580004_,,,,949,,฿144.48,฿0.00,฿144.48,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846873204770004_,,,,61998,,฿734.22,฿0.00,฿734.22,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846784193720004_,,,,21192,,"฿3,179.50",฿0.00,"฿3,179.50",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846791456510004_,,,,4109,,฿478.00,฿0.00,฿478.00,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846804969820004_,,,,13342,,฿156.39,฿0.00,฿156.39,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846860224120004_,,,,25784,,฿321.62,฿0.00,฿321.62,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846783245870004_,,,,7589,,"฿1,821.49",฿0.00,"฿1,821.49",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846804930030004_,,,,2424,,฿586.93,฿0.00,฿586.93,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846791811110004_,,,,3444,,"฿1,319.56",฿0.00,"฿1,319.56",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846783966120004_,,,,23536,,"฿6,431.75",฿0.00,"฿6,431.75",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846784946950004_,,,,20585,,"฿3,094.40",฿0.00,"฿3,094.40",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846790320360004_,,,,7727,,฿549.17,฿0.00,฿549.17,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846789741360004_,,,,49956,,฿646.25,฿0.00,฿646.25,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782718450004_,,,,2510,,฿361.84,฿0.00,฿361.84,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846783337790004_,,,,38286,,฿458.11,฿0.00,฿458.11,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846780187410004_,,,,8990,,"฿1,359.66",฿0.00,"฿1,359.66",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846791591570004_,,,,1179,,฿111.75,฿0.00,฿111.75,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846790176530004_,,,,1235,,฿233.92,฿0.00,฿233.92,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846792145720004_,,,,896,,฿153.00,฿0.00,฿153.00,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846781522440004_,,,,1987,,฿465.80,฿0.00,฿465.80,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846780232510004_,,,,1314,,฿144.95,฿0.00,฿144.95,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782874420004_,,,,1189,,฿184.86,฿0.00,฿184.86,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846789471140004_,,,,2537,,฿398.36,฿0.00,฿398.36,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846791126080004_,,,,3165,,฿303.46,฿0.00,฿303.46,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483167938898_,,_23846562267940168_,,,,1330280,,"฿138,330.40",฿0.00,"฿138,330.40",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846789580620004_,,,,5758,,"฿1,036.43",฿0.00,"฿1,036.43",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782434630004_,,,,5879,,"฿1,158.64",฿0.00,"฿1,158.64",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846784123850004_,,,,12596,,"฿1,605.64",฿0.00,"฿1,605.64",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846781701970004_,,,,6216,,฿948.61,฿0.00,฿948.61,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846780084020004_,,,,2841,,฿396.37,฿0.00,฿396.37,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846783744800004_,,,,11773,,฿154.22,฿0.00,฿154.22,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846781648990004_,,,,1624,,฿507.10,฿0.00,฿507.10,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846780087700004_,,,,4609,,"฿1,211.88",฿0.00,"฿1,211.88",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846790105330004_,,,,6160,,฿955.39,฿0.00,฿955.39,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782734550004_,,,,31027,,฿498.69,฿0.00,฿498.69,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846791874600004_,,,,12400,,"฿1,369.27",฿0.00,"฿1,369.27",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846790555900004_,,,,5712,,฿602.32,฿0.00,฿602.32,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846989680480004_,,,,722,,฿105.05,฿0.00,฿105.05,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846780926710004_,,,,11351,,"฿1,276.75",฿0.00,"฿1,276.75",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846789973780004_,,,,5793,,฿779.08,฿0.00,฿779.08,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782789670004_,,,,33462,,฿636.22,฿0.00,฿636.22,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782057150004_,,,,2922,,฿391.63,฿0.00,฿391.63,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846781688490004_,,,,288,,฿51.60,฿0.00,฿51.60,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782260490004_,,,,11136,,"฿2,148.16",฿0.00,"฿2,148.16",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846780110910004_,,,,12718,,"฿2,549.54",฿0.00,"฿2,549.54",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846783401280004_,,,,3108,,฿938.86,฿0.00,฿938.86,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846791173930004_,,,,8448,,฿534.08,฿0.00,฿534.08,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846791933460004_,,,,9011,,"฿1,234.66",฿0.00,"฿1,234.66",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846780100640004_,,,,2356,,฿391.53,฿0.00,฿391.53,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846782497730004_,,,,1636,,฿217.53,฿0.00,฿217.53,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846783363590004_,,,,1365,,฿301.01,฿0.00,฿301.01,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846790054790004_,,,,635,,฿64.92,฿0.00,฿64.92,,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846783074120004_,,,,10496,,"฿2,743.13",฿0.00,"฿2,743.13",,
Facebook Ireland Limited,226780900,Invoice,"ReadyPlanet Co., Ltd",2021-01-01,Net 30,"฿6,931,327.22",฿0.00,"฿6,931,327.22","ReadyPlanet Co., Ltd",THB,02 Feb 2021,04 Mar 2021,Unpaid,"฿6,931,327.22",,_225483374605544_,,_23846804822620004_,,,,87308,,฿962.01,฿0.00,฿962.01,,
